PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jake Browning,2562634,QB,CIN,ARI,,,,,,,,,,,,,21.56,,,,,,,,,,45,0.00
Shane Buechele,2566983,QB,BUF,PHI,,,,,,,,,,,,,21.98,,,,,,,,,,46,0.00
Sean Clifford,2569762,QB,CIN,ARI,,,,,,,,,,,,,21.56,,,,,,,,,,47,0.00
Andy Dalton,2495143,QB,CAR,SEA,,,,,,,,,,,,,8.86,,,,,,,,,,48,0.00
Jayden Daniels,2572564,QB,WAS,DAL,,,,,,,,,,,,,8.92,,,,,,,,,,49,0.00
Hunter Dekkers,2574397,QB,NO,@TEN,,,,,,,,,,,,,19.92,,,,,,,,,,50,0.00
Tommy DeVito,2570578,QB,NE,@NYJ,,,,,,,,,,,,,33.54,,,,,,,,,,51,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,52,0.00
Jeff Driskel,2555262,QB,WAS,DAL,,,,,,,,,,,,,8.92,,,,,,,,,,53,0.00
Sam Ehlinger,2566142,QB,DEN,@KC,,,,,,,,,,,,,19.48,,,,,,,,,,54,0.00
Taylor Elgersma,2574129,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,55,0.00
Justin Fields,2565920,QB,NYJ,NE,,,,,,,,,,,,,5.18,,,,,,,,,,56,0.00
Brett Gabbert,2574621,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,57,0.00
Dillon Gabriel,2574045,QB,CLE,PIT,,,,,,,,,,,,,9.44,,,,,,,,,,58,0.00
Ethan Garbers,2573980,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,59,0.00
Jimmy Garoppolo,2543801,QB,LAR,@ATL,,,,,,,,,,,,,14.26,,,,,,,,,,60,0.00
Will Grier,2562404,QB,DAL,@WAS,,,,,,,,,,,,,22.68,,,,,,,,,,61,0.00
Jake Haener,2570131,QB,NO,@TEN,,,,,,,,,,,,,19.92,,,,,,,,,,62,0.00
Sam Hartman,2573599,QB,WAS,DAL,,,,,,,,,,,,,8.92,,,,,,,,,,63,0.00
Taylor Heinicke,2553656,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,64,0.00
Seth Henigan,2574215,QB,IND,JAX,,,,,,,,,,,,,5.78,,,,,,,,,,65,0.00
Hendon Hooker,2569744,QB,NYJ,NE,,,,,,,,,,,,,5.18,,,,,,,,,,66,0.00
Will Howard,2574494,QB,PIT,@CLE,,,,,,,,,,,,,5.32,,,,,,,,,,67,0.00
Sam Howell,2568333,QB,PHI,@BUF,,,,,,,,,,,,,8.90,,,,,,,,,,68,0.00
Lamar Jackson,2560757,QB,BAL,@GB,,,,,,,,,,,,,14.28,,,,,,,,,,69,0.00
Daniel Jones,2562299,QB,IND,JAX,,,,,,,,,,,,,5.78,,,,,,,,,,70,0.00
Emory Jones,2572796,QB,ATL,LAR,,,,,,,,,,,,,9.14,,,,,,,,,,71,0.00
Mac Jones,2566334,QB,SF,CHI,,,,,,,,,,,,,36.92,,,,,,,,,,72,0.00
Case Keenum,2532888,QB,CHI,@SF,,,,,,,,,,,,,23.00,,,,,,,,,,73,0.00
Trey Lance,2566532,QB,LAC,HOU,,,,,,,,,,,,,13.14,,,,,,,,,,74,0.00
Devin Leary,2571832,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Will Levis,2569798,QB,TEN,NO,,,,,,,,,,,,,16.04,,,,,,,,,,76,0.00
Drew Lock,2562305,QB,SEA,@CAR,,,,,,,,,,,,,10.08,,,,,,,,,,77,0.00
Jordan Love,2564007,QB,GB,BAL,,,,,,,,,,,,,29.71,,,,,,,,,,78,0.00
Patrick Mahomes,2558125,QB,KC,DEN,,,,,,,,,,,,,6.74,,,,,,,,,,79,0.00
Marcus Mariota,2552466,QB,WAS,DAL,,,,,,,,,,,,,8.92,,,,,,,,,,80,0.00
Adrian Martinez,2570984,QB,SF,CHI,,,,,,,,,,,,,36.92,,,,,,,,,,81,0.00
J.J. McCarthy,2572270,QB,MIN,DET,,,,,,,,,,,,,2.64,,,,,,,,,,82,0.00
Kyle McCord,2574465,QB,PHI,@BUF,,,,,,,,,,,,,8.90,,,,,,,,,,83,0.00
Tanner McKee,2570206,QB,PHI,@BUF,,,,,,,,,,,,,8.90,,,,,,,,,,84,0.00
Graham Mertz,2574175,QB,HOU,@LAC,,,,,,,,,,,,,13.76,,,,,,,,,,85,0.00
Cam Miller,2574304,QB,MIA,TB,,,,,,,,,,,,,13.28,,,,,,,,,,86,0.00
Davis Mills,2566136,QB,HOU,@LAC,,,,,,,,,,,,,13.76,,,,,,,,,,87,0.00
Jalen Milroe,2574570,QB,SEA,@CAR,,,,,,,,,,,,,10.08,,,,,,,,,,88,0.00
Joe Milton III,2572297,QB,DAL,@WAS,,,,,,,,,,,,,22.68,,,,,,,,,,89,0.00
Gardner Minshew,2562796,QB,KC,DEN,,,,,,,,,,,,,6.74,,,,,,,,,,90,0.00
Tanner Mordecai,2573533,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,91,0.00
Nick Mullens,2558979,QB,JAX,@IND,,,,,,,,,,,,,23.12,,,,,,,,,,92,0.00
Kyler Murray,2562382,QB,ARI,@CIN,,,,,,,,,,,,,16.48,,,,,,,,,,93,0.00
Aidan O'Connell,2570044,QB,LV,NYG,,,,,,,,,,,,,7.78,,,,,,,,,,94,0.00
Michael Penix Jr.,2571814,QB,ATL,LAR,,,,,,,,,,,,,9.14,,,,,,,,,,95,0.00
Bryce Perkins,2564382,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,96,0.00
Jack Plummer,2572941,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,97,0.00
Michael Pratt,2572054,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,98,0.00
Spencer Rattler,2572327,QB,NO,@TEN,,,,,,,,,,,,,19.92,,,,,,,,,,99,0.00
Austin Reed,2572971,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Anthony Richardson,2569864,QB,IND,JAX,,,,,,,,,,,,,5.78,,,,,,,,,,101,0.00
Desmond Ridder,2567256,QB,GB,BAL,,,,,,,,,,,,,29.71,,,,,,,,,,102,0.00
Kurtis Rourke,2574546,QB,SF,CHI,,,,,,,,,,,,,36.92,,,,,,,,,,103,0.00
Mason Rudolph,2560860,QB,PIT,@CLE,,,,,,,,,,,,,5.32,,,,,,,,,,104,0.00
Cooper Rush,2559242,QB,BAL,@GB,,,,,,,,,,,,,14.28,,,,,,,,,,105,0.00
Brett Rypien,2562718,QB,MIN,DET,,,,,,,,,,,,,2.64,,,,,,,,,,106,0.00
Trevor Siemian,2553457,QB,TEN,NO,,,,,,,,,,,,,16.04,,,,,,,,,,107,0.00
Kedon Slovis,2573178,QB,ARI,@CIN,,,,,,,,,,,,,16.48,,,,,,,,,,108,0.00
Easton Stick,2562745,QB,ATL,LAR,,,,,,,,,,,,,9.14,,,,,,,,,,109,0.00
Jarrett Stidham,2562746,QB,DEN,@KC,,,,,,,,,,,,,19.48,,,,,,,,,,110,0.00
Nate Sudfeld,2555427,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,111,0.00
Tua Tagovailoa,2564499,QB,MIA,TB,,,,,,,,,,,,,13.28,,,,,,,,,,112,0.00
Tyrod Taylor,2495240,QB,NYJ,NE,,,,,,,,,,,,,5.18,,,,,,,,,,113,0.00
Skylar Thompson,2567895,QB,PIT,@CLE,,,,,,,,,,,,,5.32,,,,,,,,,,114,0.00
Dorian Thompson-Robinson,2569672,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,115,0.00
Payton Thorne,2574041,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,116,0.00
Kyle Trask,2566571,QB,ATL,LAR,,,,,,,,,,,,,9.14,,,,,,,,,,117,0.00
Mitchell Trubisky,2558008,QB,BUF,PHI,,,,,,,,,,,,,21.98,,,,,,,,,,118,0.00
DJ Uiagalelei,2574532,QB,LAC,HOU,,,,,,,,,,,,,13.14,,,,,,,,,,119,0.00
Deshaun Watson,2558063,QB,CLE,PIT,,,,,,,,,,,,,9.44,,,,,,,,,,120,0.00
Carson Wentz,2555259,QB,MIN,DET,,,,,,,,,,,,,2.64,,,,,,,,,,121,0.00
Mike White,2560929,QB,CAR,SEA,,,,,,,,,,,,,8.86,,,,,,,,,,122,0.00
Russell Wilson,2532975,QB,NYG,@LV,,,,,,,,,,,,,25.08,,,,,,,,,,123,0.00
Zach Wilson,2566391,QB,MIA,TB,,,,,,,,,,,,,13.28,,,,,,,,,,124,0.00
Dresser Winn,2569990,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,125,0.00
Jameis Winston,2552033,QB,NYG,@LV,,,,,,,,,,,,,25.08,,,,,,,,,,126,0.00
John Wolford,2561718,QB,MIN,DET,,,,,,,,,,,,,2.64,,,,,,,,,,127,0.00
Logan Woodside,2560942,QB,ARI,@CIN,,,,,,,,,,,,,16.48,,,,,,,,,,128,0.00
Ben Wooldridge,2574390,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Bailey Zappe,2567961,QB,CLE,PIT,,,,,,,,,,,,,9.44,,,,,,,,,,130,0.00
Clayton Tune,2570236,QB,FA,Bye,8,,1,,,,,,,,,,,1,,1,,,,,,,131,-1.68
Riley Leonard,2574190,QB,IND,JAX,,,1,,,,,,,,,,5.78,,,,,,,,,,132,-2.00
